ID	Positive_score	Negative_score	Content
326	0	0	Đàm Vĩnh Hưng, Lam Trường liên quan gì đến sàn đa cấp iFan bị tố lừa 15 ... https://t.co/tllHiWiz9f qua @YouTube
327	1	0	TỔNG GIÁM ĐỐC ĐÃ "BÙNG"? Modern Tech có vốn điều lệ 100 tỉ đồng, tổng giám đốc và người đại diện pháp luật là ông H… https://t.co/Nk1ATBW64v
328	1	0	Đàm Vĩnh Hưng tình cảm với Dương Triệu Vũ giữa vụ iFan https://t.co/8qUhvfFuCj
329	2	1	Nhiều người bị sập bẫy tiền ảo iFan, Pincoin: Tổng giám đốc Modern Tech dọn khỏi nơi cư trú  https://t.co/gZpu7DWBFm https://t.co/ZiREV3OBvd
330	0	0	Vậy công ty Modern Tech đã có những chiêu trò gì để huy động vốn từ các nhà đầu tư? Ai sẽ chịu trách nhiệm trong vụ… https://t.co/LcMq4sXoRz
331	2	1	Nhiều người bị sập bẫy ‘tiền ảo’ iFan, Pincoin: TGĐ Modern Tech dọn khỏi nơi cư trú https://t.co/Cy2hzZaGeu https://t.co/eQnKuqXIeI
332	2	1	(TTO) Nhiều người bị sập bẫy 'tiền ảo' iFan, Pincoin: TGĐ Modern Tech dọn khỏi nơi cư trú https://t.co/NT11TqPZIx https://t.co/NT11TqPZIx
333	2	1	(TTO) Nhiều người bị sập bẫy 'tiền ảo' iFan, Pincoin: TGĐ Modern Tech dọn khỏi nơi cư trú https://t.co/NT11TqPZIx
334	0	0	4 tháng hoạt động của công ty tạo ra tiền ảo iFan https://t.co/SG0QJ8Wtqi https://t.co/DMGSBdgS4t
335	0	1	Công ty bị tố lừa đảo 15.000 tỉ đồng từ tiền ảo iFan do ai lập? https://t.co/IJq4bR8R6t https://t.co/8kOZl9nSJf
336	0	0	Vãi cả IFAN https://t.co/ZBjF7GaWnP https://t.co/ZBjF7GaWnP
337	1	1	Phía ca sĩ Lệ Quyên hết sức bất ngờ khi biết hình ảnh của mình bị mang ra để PR cho một dự án iFan lừa đảo hàng chụ… https://t.co/bd139QqUmK
338	0	0	Đàm Vĩnh Hưng có liên quan gì với sàn đa cấp nghìn tỷ iFan? https://t.co/9Ru0m7eYEZ
339	0	1	Kênh Telegram kể chuyện Show - Bitcoin: https://t.co/883oNNYKzR Ifan 15.000 tỷ: Nói chung cũng do lòng tham của ngư… https://t.co/0CmQYXFDDa
340	0	0	4 tháng hoạt động của công ty tạo ra tiền ảo iFan - VnExpress Kinh Doanh https://t.co/1NNJCRAZQy
341	0	0	Vu lua dao tien ao Ifan chan dong Viet Nam https://t.co/WWxTRvCAcg
342	0	1	Tôi đã thêm video vào danh sách phát https://t.co/WWxTRvCAcg Vụ lừa đảo tiền ảo Ifan chấn động Việt Nam: Nhà
343	1	0	Thời sự 19h VTV1 ngày 10/04/2018 - Đa cấp tiền ảo iFan bị đưa ra ánh sáng: https://t.co/bSOwOaKBbA via @YouTube
344	0	1	Bị nghi tham gia lừa đảo 15.000 tỷ đồng, Đàm Vĩnh Hưng có hay không? https://t.co/fXhPzezdQU
345	0	0	#dgtraining Vụ lừa đào 15 nghìn tỉ diễn ra như thế nào? https://t.co/UjnCJudcj8
346	0	0	Vụ lừa đào 15 nghìn tỉ diễn ra như thế nào? https://t.co/UjnCJudcj8
347	0	0	Mr Đàm có liên quan vụ lừa 15.000 tỷ tiền ảo của iFan? https://t.co/2inmMFOBfK
348	1	0	Hai nam ca sĩ có những cử chỉ tình cảm khi đang cùng lưu diễn tại Nhật. https://t.co/g6Ns79YPHt https://t.co/rjzhqK2Nqm
349	7	0	15.000 tỉ mà nghe như lá mít ấy 😂 Dính tên nhiều sao lớn quá mà bảo sao :| https://t.co/ZsIS1DsKLE
350	0	1	Người bị tố cùng sáng lập iFan lừa đảo 32.000 người với quy mô 15.000 tỷ: "Modern Tech và… https://t.co/LsVOR4RzTl
351	1	2	Luật sư chỉ rõ những dấu hiệu vi phạm pháp luật trong vụ việc dự án iFan bị dân tố lừa đảo… https://t.co/44sXwE9XRZ
352	3	0	Công an Quận 1, TP. HCM cho biết: Đã biết đến sự việc qua các phương tiện truyền thông nhưng đến giờ này, vẫn chưa… https://t.co/mDTtBnGBEL
353	0	0	Nhà đầu tư vào tiền ảo iFan kêu bị lừa 15.000 tỷ đồng: https://t.co/NLc1c8KhgV via @YouTube
354	1	0	Lãi suất iFan 576%/năm: Gấp 80 lần gửi ngân hàng, 50 lần đầu tư vàng https://t.co/xtANvH8Jn5 https://t.co/0e6yLkPcgv
355	0	0	4 tháng hoạt động của công ty tạo ra tiền ảo iFan: Từ lúc ra đời đến khi biến… https://t.co/10c8MNurNa (VnExpress)
356	2	2	@crooked5fgs Nhạc lậu thì chẳng sợ ko có chỗ up ,nhất là nhạc Hàn nữa :)) cái chính là đã chẳng mấy fan stream digi… https://t.co/Dfq4ZfDA1a
357	0	0	Đàm Vĩnh Hưng có liên quan gì với sàn đa cấp nghìn tỷ iFan?  https://t.co/OrDiirObYz https://t.co/BdrptJX0xs
358	0	0	Mr Đàm có liên quan vụ lừa 15.000 tỷ tiền ảo của iFan? https://t.co/rneDynBwFP
359	0	0	Hệ thống iFan đa cấp bị tố lừa 15.000 tỷ hoạt động ra sao?&amp;url=https://t.co/cBRKKbcOYu qua @tudiencoin
360	0	1	Phía Đàm Vĩnh Hưng lên tiếng về tin liên quan đến công ty lừa đảo iFan: https://t.co/PdsEXYrH3n qua @YouTube
361	0	1	Nhìn lại vụ đồng tiền iFan lừa đảo theo kiểu đa cấp https://t.co/tBg4LrMQsy https://t.co/dPfBj5guZl
362	0	0	Ông Diệp Khắc Cường, người bị tố cùng với nhóm sáng lập tiền ảo Ifan - Công ty Modern Tech - chiếm đoạt 15.000 tỉ đ… https://t.co/y7aOY3BC3U
363	0	0	Đàm Vĩnh Hưng lên tiếng về thông tin liên quan đến Công ty iFan - Tin Tư... https://t.co/1JW0x8I9Db qua @YouTube
364	0	0	Những lời nói vàng ngọc của Anh Tuấn Cam đã đưa Ifan lên đến đỉnh cao của sức manh. Nguồn đi 15 nghìn tỷ đồng mồ hô… https://t.co/Li9LW67uH5
365	1	0	iFan kiếm tiền như thế nào ? https://t.co/ToabSmaILm
366	0	1	Phía Đàm Vĩnh Hưng lên tiếng về tin liên quan đến công ty lừa đảo Ifan - Sao Việt TV: https://t.co/9iVHXIvZjy
367	0	0	Không khác gì công ty đa cấp https://t.co/8l3zFCpcOK
368	0	1	4 tháng hoạt động ngắn ngủi của công ty đứng sau tiền ảo iFan: Từ lúc ra đời… https://t.co/9L6Bs23aMI (VnExpress) https://t.co/9L6Bs23aMI
369	0	1	4 tháng hoạt động ngắn ngủi của công ty đứng sau tiền ảo iFan: Từ lúc ra đời… https://t.co/9L6Bs23aMI (VnExpress)
370	0	0	phia dam vinh hung len tieng ve tin lien quan den cong ty lua dao ifan https://t.co/v77bjjaLtg qua @YouTube
371	0	2	Mấy nữa thì lại như Ifan, vcoin.. vừa rồi. Lấy đất lâm, nông nghiệp phân lô bán nền, hứa hẹn sổ.… https://t.co/GBmUqxhsjy
372	1	0	Phía Đàm Vĩnh Hưng lên tiếng về tin liên quan đến công ty l,ừa đ,ảo iFan - Tin Mới 24h: https://t.co/Dn3Hsj9jcM
373	1	1	Ifan lừa đảo 15000 tỷ - Cú lừa ngoạn mục nhất từ trước tới giờ trong đa ... https://t.co/sG93Z09brS qua @YouTube
374	0	0	Ông Diệp Khắc Cường nói không liên quan đến vụ mất 15.000 tỉ tiền ảo https://t.co/AW6fqzWytr
375	1	0	Nhiều nạn nhân bị người thân từ mặt do bán nhà, vay ngân hàng mua tiền ảo của dự án ModernTech, iFan và Pincoin… https://t.co/8Y231vH4q2
376	0	1	4 tháng hoạt động ngắn ngủi của công ty đứng sau tiền ảo iFan https://t.co/7V55nUpVNI https://t.co/n8nxbUtEbE
377	1	0	iFAN 48%/month :o Làm giàu hông khọ :o
378	0	1	Ca sĩ Đàm Vĩnh Hưng nói gì về vụ nghi lừa đảo 15.000 tỷ trong dự án iFan https://t.co/Hn6OZ5AqRe https://t.co/zpem99xyyc
379	1	0	Lãi suất iFan 576%/năm: Gấp 80 lần gửi ngân hàng, 50 lần đầu tư vàng   https://t.co/dTb0PHRy7Q https://t.co/lpppEhaEKW
380	0	0	Phía Đàm Vĩnh Hưng lên tiếng về tin liên quan đến công ty l,ừa đ,ảo iFan... https://t.co/WRpWe8EPSQ qua @YouTube
381	1	0	Vụ IFAN 15.000 tỷ: Ông Diệp Khắc Cường khẳng định mình bị lợi dụng hình ảnh https://t.co/O6IeqGZ0vb
382	0	0	Lam Trường lên tiếng về tin có liên quan đến sàn đa cấp nghìn tỷ iFan https://t.co/B81rjH4IxL
383	1	0	iFan kiếm tiền như thế nào?  https://t.co/lKWmBs5QJw https://t.co/bxQTPo6hmU
384	0	0	Trong một diễn biến hết sức nóng hổi về vụ IFAN những ngày gần đây. Hôm qua, ngày 9/4/2018, ông Diệp Khắc Cường đã… https://t.co/23JYtYM6RK
385	0	0	Nhà đầu tư vào tiền ảo iFan kêu bị lừa 15.000 tỷ đồng https://t.co/owCblBiLFW https://t.co/i7cKMw6WtS
386	0	1	Người đầu tư dự án iFan bị tố lừa 15.000 tỷ khó có thể lấy lại tiền https://t.co/7hhB38fie9 https://t.co/268Qf6Q3aq
387	2	0	Nhà đầu tư vào tiền ảo iFan kêu bị lừa 15.000 tỷ đồng: Cộng đồng nhà đầu tư cho… https://t.co/Wd3fHtvGjU (VnExpress)
388	0	1	Công ty bị tố lừa đảo 15.000 tỉ đồng từ tiền ảo iFan do ai lập? https://t.co/5oD2fGhPDd
389	0	0	Cú lừa tiền ảo IFan: Đường đi của hàng ngàn tỷ đồng https://t.co/3qbd0v42C9 https://t.co/mAlJY1JTgw
390	0	1	Công ty bị tố lừa đảo 15.000 tỉ đồng từ tiền ảo iFan do ai lập? https://t.co/ngjdEnXPsn https://t.co/nqLt3eTbo8
391	3	1	Cho dù bạn là người phụ nữ cân cả 3 thế hệ nhưng nhiều khi bạn cũng có lúc yếu đuối cần 1 bờ vai để tựa vào. Vậy mà… https://t.co/gj5qg7r1W7
392	2	1	@thikodich Thôi xin, bạn TTN này có người yêu rồi ghép cái quần què. Dính vào gái lại lụn bại như Trường Híp là mệt nha.
393	1	0	Видео ""Cô hàng nước" đi tìm người thương | HTV VÌ YÊU MÀ ĐẾN | VYMD #17 | 4/1/2018"
394	0	0	Hãy Yêu Chầm Chậm (Despacito - bản Tiếng Việt). Lời Việt: Minh Ca. https://t.co/wf08gWgbRM
395	1	0	I added a video to a @YouTube playlist https://t.co/wf08gWgbRM Hãy Yêu Chầm Chậm (Despacito - bản Tiếng Việt)
396	4	1	@haeoggun đây cũng là điểm yếu của mình a... định hỏi chil làm sao nhớ được chữ nhanh, như chil chắc là học các bộ chữ phải k a?
397	0	0	Tuổi Học Trò Không Nên Yêu sớm - Thầy Tâm Nguyên [bài giảng sâu sắc] https://t.co/Kg1bO1BAAR
398	0	0	Hãy Yêu Chầm Chậm (Despacito - bản Tiếng Việt). Lời Việt: Minh Ca. https://t.co/Qy4rRZivUr
399	3	0	@haeoggun thực ra mình mới nhớ được một ít mặt chữ thôi.... chủ yếu mới nhớ được pinyin ý nên thỉnh thoảng chữ nó vẫn đá chữ kia TvT
400	4	0	Khi phụ nữ chiếm thế thượng phong thì họ phải điều khiển cả cơ thể di chuyển sao cho phù hợp với bạn tình. Và khi c… https://t.co/YO1iA90LOH
401	1	0	I added a video to a @YouTube playlist https://t.co/Qy4rRZivUr Hãy Yêu Chầm Chậm (Despacito - bản Tiếng Việt)
402	3	0	@Davidoh91 David, anh yêu em rất nhiều!
403	4	0	Cuối cùng cặp đại tá bác sĩ đã yêu nhau 😍
404	1	0	Trọng Phúc @ NGƯỜI YÊU NAY ĐÃ CÓ CHỒNG - Cẫm Thu: https://t.co/H7WeTWQIsn via @YouTube
405	0	0	#PremiosMTVMiaw #MTVLAKPOPGOT7 #GOT7 @GOT7Official lại là vấn đề kỉ yếu muôn thuở =)))
406	29	0	@BTS_twt @BBMAs Tôi yêu tất cả các bạn❤❤❤❤❤❤❤
407	4	0	t phải làm gì trước sự đáng yêu này đây  nhìn chỉ muốn ôm vào lòng ☺️☺️ @BTS_twt https://t.co/IsXtXde9un
408	8	0	Nhìn anh Hoseok giống như 1 con ngựa đáng yêu😆😉💕 https://t.co/G2sSg8RE6K
409	1	0	Nhìn màu đã ưng, nhìn cái chai thì càng thấy mê đắm, thương hiệu thì sang chảnh vô cung. Bà Hoàng, Công Chúa vào đâ… https://t.co/hfN31UAmEZ
410	3	0	Trước thềm đám cưới, lộ danh tính người yêu Đàm Vĩnh Hưng | Tin Nhanh Nhất: https://t.co/vL5tFtTLbs via
411	2	1	Hè rồi, lưu lại bữa sau ra hàng khỏi phải si nghĩ nhiều nhức đầu nha :)) Để đi du lịch, đám cưới, chụp kỷ yếu,... g… https://t.co/1yKqmKn6AF
412	1	0	CẢM XÚC CỦA VIRUSS KHI XEM "YÊU THƯƠNG NGÀY ĐÓ - SOOBIN HOÀNG SƠN" !! https://t.co/BxqUiHW3C1 qua @YouTube
413	3	0	BTS à! Các anh có khỏe không? Chuẩn bị comeback rồi mong các  anh giữ gìn sức khỏe thật tốt nha! Các anh mà có chuy… https://t.co/HaRVj0rYcc
414	38	0	Trời ơi hai anh em nhà này😂😂😂😂 Yêu quá😘😘😘 #PremiosMTVMiaw #MTVBRKPOPBTS @BTS_twt https://t.co/aMvEu6pu4R
415	1	0	Hôm nay tôi đi trả thì vụ mất cánh tay ~~~ Giàng Hồ Chợ Mới : Mối Thù Chặt Tay - Trường Oishi ♡ⓛⓞⓥⓔ♡ TÔI YÊU CÁC BẠ… https://t.co/i4zVAbZwUa
416	0	1	Úi...Nhã Phương ngày xưa xấu xí thế này sao😰 https://t.co/Zx4bLgZpsh
417	1	-1	Cuối cùng Huỳnh Anh cũng công khai “người đó” rồi, thủ thỉ thế này bảo sao không đau đớn :( https://t.co/pEe1vO1Srn
418	1	0	Hôm nay tôi đi trả thì vụ mất cánh tay ~~~ Giàng Hồ Chợ Mới : Mối Thù Chặt Tay - Trường Oishi ♡ⓛⓞⓥⓔ♡ TÔI YÊU CÁC BẠ… https://t.co/UldIf9wgyU
419	2	0	Trường Giang lộ bụng mỡ, quay sang Nhan Phúc Vinh khác 1 trời 1 vực, Nhã Phương nhìn thấy yêu ngay:
420	1	0	Củ Lạc, Cô Gái M52, Yêu Đương || Tuyển Tập Những Bài Hát Thả Thính Siêu Đáng Yêu 2018 https://t.co/4SYl0xiILa
421	1	0	Q. Tôi có một tình yêu bí mật với:  Namjoon: Hàn Quốc  Seokjin: ARMY  Yoongi: ARMY  Hoseok: Bang Shi Hyuk  Jimin: A… https://t.co/u95ZyKSyLJ
422	1	0	Cảnh hậu trường cực đáng yêu của sao Hoa Ngữ: https://t.co/n77dS5gC1Z qua @YouTube
423	1	0	Nhỏ bé — đang cảm thấy đáng yêu
424	1	0	Tôi đã thêm video vào danh sách phát https://t.co/n77dS5gC1Z Cảnh hậu trường cực đáng yêu của sao Hoa Ngữ trên
425	1	0	He añadido un vídeo a una lista de reproducción de @YouTube (https://t.co/I1U2LtNP7W - Vì Yêu Mà Đến tập 7 - ctrailer CÁC
426	0	0	Vietsub yêu thần ký phần 1 tập 70: https://t.co/lUiAL87zm4 qua @YouTube
427	1	0	Tôi đã thêm video vào danh sách phát https://t.co/Kvq8Kl3Kvm [MV HD] Yêu - Tony TK Feat. JGKiD (Re-upload) trên @YouTube
428	0	0	Tôi đã thêm video vào danh sách phát https://t.co/lUiAL87zm4 Vietsub yêu thần ký phần 1 tập 70 trên @YouTube
429	1	0	[VID] 180419 LOTTE DUTY FREE x BTS M/V "You're so Beautiful" Making Film https://t.co/dVbFNMZDRd  Đáng yêu =)))))))… https://t.co/HOfvDNYXbK
430	2	0	Thề nay nó vuii vll ấy, mở được SKT Vayne rồi mẫu mắt của Má, xong còn nâng cấp mấy cái tt7 nữa, stream cũng thoải… https://t.co/qLuhJwf6he
431	26	1	Chỉ cần a ấy khóc là cả nhà hoảng hốt lắm í😌😌😌 nên chúng tôi chỉ thích a cười thôi a biết không??😘😘😘😘 Yêu thương vô vàn ❤️❤️❤️
432	1	1	Lộ ảnh Nhã Phương bật khóc trong đêm vì ấm ức trước tin đồn chia tay Trường Giang yêu Nhan Phúc Vinh:
433	1	0	#rampage   Yêu con khỉ 🐵 !!! https://t.co/HnA8SgYf4A
434	3	0	💦💦💦 Mùa hè sôi động cùng với những món ăn đường phố  🔝 Tào phớ ➖ Món ăn được nhiều giới trẻ yêu thích mỗi khi HÈ về… https://t.co/ASauGY9N6V
435	3	1	Trường Giang - Kim Lý 2 quý ông với cách yêu trái ngược trong showbiz Việt - Tin Mới 24h: https://t.co/bFQ3d45uY5
436	1	1	Chỉ muốn nói là áo đồng phục của Spa... Các cậu muốn xinh đẹp,trắng da, hết mụn hết thâm thì ib tớ tư vấn nhé Tớ tư… https://t.co/NwmCL59pST
437	1	0	Ta đã xa nhau chia tay bao lần,mà lòng cứ yêu.. https://t.co/WMQbgzc6EX
438	1	0	7 Thói Quen Khi Ngủ của ÔNG CHỒNG YÊU VỢ. ĐÀN ÔNG Thế Này chả bao giờ biết GÁI GÚ... https://t.co/8zIZ2WOhfK
439	16	0	😂😂 Có mấy cô con gái quá yêu luôn ❤️ https://t.co/ilHxxb0ug5
440	4	0	Làm gì củng được, yêu ai củng được, chỉ cần anh luôn vui vẻ, khỏe mạnh và hạnh phúc là được. Chúng em luôn ủng hộ a… https://t.co/586fXs4XMS
441	1	0	CẦN TUYỂN  * 01 Nhân viên Hành chính Yêu cầu tiếng Trung thành thạo * 01 Giám đốc Tài vụ Yêu cầu tiếng Anh thành th… https://t.co/BoKm1Qz4J7
442	0	0	Tử Vi Và Tướng Số : Tuổi Mùi 1991 -chuyen de voi Tinh yeu .: https://t.co/k8vRiATFTO qua @YouTube
443	1	0	Lúc nao cũng là ARMY hết. Yêu các oppa quá đi.  #MTVLAKPOPBTS #MTVBRKPOPBTS @BTS_twt https://t.co/pzJrJcTvs7
444	2	0	Em yêu Hóa 🙃 fine quạ ☺
445	1	0	Tiền à,  Chị sẽ:  " Cùng em băng qua bao đại dương Cùng em đi vượt ngàn con đường.." Quay về với chị đi em,  hai ch… https://t.co/w7oKPPgBZG
446	4	0	TRAO VÍ TRAO YÊU THUƠNG VÍ NAM BURBERRY  DA THẬT, MỀM giá :300k  ..... .... Ship  toàn việt nam Alo  0936836765 em… https://t.co/O2qucSklKR
447	11	0	Chẳng dám nói sẽ yêu thương anh cả đời.  Nhưng chắc chắn khẳng định rằng thanh xuân này dành riêng cho anh. ❤️❤️❤️ https://t.co/5rvIoiPY5v
448	1	0	Và Em cần Anh đi cùng trên quãng đường còn lại | Yêu Gia Đình: https://t.co/xPjtbSptI2 qua @YouTube
449	1	0	Các tình yêu của tôi
450	0	2	Ngày không anh , em thấy mình yếu đuối 💔💔 Mi vướng bụi , không dụi , cũng đỏ hoe ❣❣  #PremiosMTVMiaw  #MTVBRKPOPBTS  @BTS_twt
451	7	1	Hêy xềyyyy ak . Khách thân yêu muốn mua gì ib e nhá .  Fb nó bị điên r k xem đk cmt ak . Mua gì ới e tiếng nhé .  Tks mn❤️❤️❤️
452	1	0	Phỏng vấn 1:  Tại sao em muốn làm Content? Dạ vì em thích viết. Okey chào em, anh tuyển Content, không tuyển Copywr… https://t.co/k9eIddBe7X
453	1	0	Tôi yêu Việt Nam 2018: “Xoay cuộc sống, xoáy giao thông” https://t.co/VEHbv78uzV https://t.co/Fw2qhidbbN
454	1	0	Tôi yêu Việt Nam 2018: “Xoay cuộc sống, xoáy giao thông” https://t.co/fJhFmbCjw2 https://t.co/m5Nz3mZOb8
455	2	0	Trong serum dưỡng trắng cho nam M.E.N.L.Y có chứa chủ yếu là Arbutin, Vitamin C-E. Không chỉ vậy, chúng còn có tác… https://t.co/6dahjyM5K8
456	1	0	Người Ngọc Lý Nhã Kỳ có bị đưa vào lò đốt của Tổng bí thư Nguyễn Phú Trọng hay không? Đây chính là lý do vì sao TBT… https://t.co/xnr3aIOD9N
457	11	0	Người con gái tôi yêu 😂😘 https://t.co/bg9USE5hkZ
458	4	0	Người Điện Biên ủng hộ người Điện Biên ❤️ Hình ảnh khách hàng thân yêu của #MộcLinhTravel được cập nhật từ Đài Loan.
459	1	0	Người Ngọc Lý Nhã Kỳ có bị đưa vào lò đốt của Tổng bí thư Nguyễn Phú Trọng hay không? Đây chính là lý do vì sao TBT… https://t.co/uPq1vEYoLe
460	1	2	Wifi à, em lại tới tháng à, sao em yếu đuối vậy. Chị đã mua hb cho em hết năm luôn rồi mà 😑
461	2	0	Xinh xắn đáng yêu bigolive Việt Nam: https://t.co/3MoDtN15ky via @YouTube
462	1	0	Trong lớp luôn có 2 thằng con trai như thế này :)) Đáng yêu qtqđ luôn :p https://t.co/Bi4dQ2WZvi
463	-1	0	Ban Thường vụ Thành ủy không đồng ý việc bán chỉ định đối với dự án này và yêu cầu Công ty TNHH Một thành viên đầu… https://t.co/wlkp5bnOA9
464	1	0	Tôi yêu Việt Nam 2018: “Xoay cuộc sống, xoáy giao thông” https://t.co/sZjC20M54o https://t.co/hUahCwEfK2
465	1	1	Gucci marmont super sale có hàng lại phục vụ mọi người rồi đâyy đủ 3 size 18cm 22cm và 26cm nhé, 3 màu đen, đỏ nude… https://t.co/qoOSdNa7nP
466	1	1	Gucci marmont super sale có hàng lại phục vụ mọi người rồi đâyy đủ 3 size 18cm 22cm và 26cm nhé, 3 màu đen, đỏ nude… https://t.co/fDxlJ4eR7W
467	0	0	@oppozen12 Yêu chị
468	1	0	@nowmk164 Chủ yếu là ở bên Mẽo =)))))
469	0	1	Cái quái gì thế này? Yếu tim mà xem là són ra quần nhé 😰 https://t.co/4zNvCXtHf6 https://t.co/4zNvCXtHf6
470	1	1	Cơn mưa tình yêu: https://t.co/8aa8SbhjPl qua @YouTube
471	2	0	#MTVBRKPOPEXO #PremiosMTVMiaw @weareoneEXO  #Baekhuyn, một chàng trai ấm áp, thấu hiểu và yêu thương fan mình, love so much my puppy
472	0	0	Tôi đã thêm video vào danh sách phát https://t.co/H81BGeGSrI [Lyrics] Yêu Em Trọn Đời - Only C trên @YouTube
473	2	1	Bạn thân của Nhã Phương - Trung Quân chia sẻ hình ảnh nữ diễn viên nức nở khóc trong đêm giữa thời điểm rộ tin đồn… https://t.co/LAW4DuRsYT
474	3	0	Chàng trai hát tặng và ôm hôn luôn người yêu trên Phố Đi Bộ: https://t.co/L6YyFuWuNi via @YouTube
475	1	2	Đừng lo béo nhé vì những chòm sao này khi đã béo lại càng đáng yêu, được bao người theo đuổi https://t.co/1fKoZMstWD
476	3	3	Yêu 6 năm, bỏ thai 3 lần, nhà trai liên tục xin cưới rồi lại tự hủy hôn, cô gái cay đắng tuyên bố ... 😢 https://t.co/uVsGNHoClf
477	1	0	🎵🎶🎶🎵🎶🎵🎶🎵🎵🎵 Khi gặp nhau từ giây phút đầu  Anh đã tin mình sẽ mãi của nhau Những phút bên cạnh nhau  Ước muốn cho ng… https://t.co/ZCp0Jp61aL
478	3	0	🌹Best Seller Week  Mã áo sơ mi được yêu thích nhất hai tuần vừa qua đã lên kệ các Showroom và hệ thống Online.
479	2	1	🐋🐙🦐Nhà hàng Hải Sản Biển Đông Times City giảm tới 20% khi đặt bàn qua PasGo. Luôn được yêu thích bởi nguồn nguyên l… https://t.co/voKuw3xT4q
480	1	0	cái má của vmk đáng yêu nhờ hai bên hai cục nhìn như bánh bao :((
481	11	2	@257percent Wtf 😂😂 giờ đứa đầy tội lỗi mà nhìn vào vẫn thấy đáng yêu chỉ có doyeong thôi lol
482	2	1	@thikodich chắc lúc thằng con 18 thì thị có người yêu rụng như lá mùa thu mất 😑
483	2	0	Facebook Kiều Anh Nguyễn đang có chương trình tặng quà mùa hè này, khách yêu follow theo dõi Fb Kiều Anh Nguyễn để… https://t.co/Gggjq0Fb3Z
484	4	0	Giây phút anh là của em thật tuyệt vời...! Yêu anh hơn cả những gì em nói....! Với em...anh là tất cả...! https://t.co/TobdIj1FgP
485	5	0	🔔  Hàng HOT về lại, #quẩy thôi các bạn   Khách nào lỡ hẹn với em ấy thì #nổ THÔNG TIN đi ạ,  shop phục vụ các bạn 😘… https://t.co/BOM8utMKlD
486	1	0	Bị trôm mất lọ muối Tây Ninh roài :D Các hội sinh nhật hôm trước ở TT chúng nó chén mất rồi em yêu ạ :D Tiếc nổ lòng !
487	1	0	Yêu lắm anh Trump ơi https://t.co/RjlekX0thT
488	1	0	Hà Nội yêu cầu thu hồi hơn 39ha thuộc quỹ đất 20% https://t.co/mdUddhpX18
489	6	0	~ Là Taehyung đó sao 😂  Đáng yêu 😍 @BTS_twt #MTVBRKPOPBTS #PremiosMTVMiaw https://t.co/HZ0k2qptqH
490	2	1	từ ng yêu đến bạn diễn/sắp diễn đều là những cái tên hot bảo sao các em gái anti k xếp lớp  yên tâm đi mìn ghét cả đôi nhé =))
491	5	0	❤ Nhận làm bằng lái xe Quốc tế IIA - cam kết 100%  ❤  Yêu cầu:  - 2 tấm hình 3x4 - Cmnd hoặc thẻ căn cước - Bằng lá… https://t.co/PUWVRzjasw
492	0	0	NIGHTCORE - Em Yêu Anh Thì Sao https://t.co/6OTqI2gcoo
493	1	0	Yêu Trong Nghịch Cảnh - Mạnh Quỳnh, Khả Tú | Song Ca Nhạc Vàng Buồn Day Dứt https://t.co/VwDsTSO5Ey qua @YouTube
494	7	0	Phải nói set này cực chất các nàng ạ. Nhất định em phải rinh 1 ẻm về bổ sung vào bộ sưu tập mới dk. Giá cực yêu thương nha 😘
495	5	0	Cơn sốt đất lần này đã xuất hiện sờ sờ bong bóng: đất quận 9 có nơi cao hơn quận 2 (TP.HCM); có nơi tăng 2, 3 lần c… https://t.co/ihjVR4wdZY
496	6	2	yêu làm j cho khổ cho đau. và tôi cx đã hứa vs 1 ng bạn mới rằng  sẽ ko yêu để rồi đau làm j vậy nên dù ai khuyên t… https://t.co/D8feGd04Ir
497	0	0	Tôi đã thêm video vào danh sách phát https://t.co/pXN7bvKmLe Phương Anh Bolero - Tình Yêu Trả Lại Trăng Sao trên
498	2	1	Tôi đã thêm video vào danh sách phát https://t.co/1G2ZdabmAA Lòng Mãi Yêu Thương- Xót Xa | Lk Bolero Sến - Bạn Sẽ
499	2	0	Nhẫn nữ thạch anh tóc đáng yêu, nhẫn nữ gắn đá, quà tặng phong thủy,... https://t.co/uNzjlPAhST
500	1	0	Tôi đã thêm video vào danh sách phát https://t.co/uNzjlPAhST Nhẫn nữ thạch anh tóc đáng yêu, nhẫn nữ gắn đá,
501	5	0	Các bạn ơi, sắp lễ rồi, đã có kế hoạch đi chơi với người ấy chưa? Mau xem ngay các homestay " THIÊN ĐƯỜNG TÌNH YÊU"… https://t.co/IOLVv0llmX
502	3	1	TOP 100 sản phẩm được yêu thích nhất. Đừng bỏ lỡ! https://t.co/Etvi6S4mkC
503	3	0	@btsalwaythebest Muốn có một tình yêu tốt đẹp cậu cần phải dùng cả con tim và lí trí. #PremiosMTVMIAW… https://t.co/aZNN5WXGYc
504	2	0	Nightcore - Người Yêu Tôi Nơi Đâu Mong Mọi Người Ủng hộ Nhóm Facebook:... https://t.co/NSRMwzC8vF
505	1	0	Tôi đã thêm video vào danh sách phát https://t.co/NSRMwzC8vF Nightcore - Người Yêu Tôi Nơi Đâu trên @YouTube
506	0	0	Mẫu xét nghiệm ADN huyết thống cha - con có yêu cầu ra sao? https://t.co/XdqxwbAZMI
507	2	4	chí tệ hơn. Cuối cùng tôi đã từ bỏ và yêu cầu họ hoàn trả lại sau 45 ngày kể từ khi tôi không thể đối phó với nó nữ… https://t.co/kTkcMEcxKM
