ID	Positive_score	Negative_score	Content
160	0	0	Nhà hoạt động Nguyễn Viết Dũng bị tuyên án 7 năm tù https://t.co/Ka1f2YrFBb #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
161	0	0	Hà Nội: Nghẹt thở sống cạnh khúc sông đặc quánh nước thải #HàNội:Nghẹtthởsốngcạnhkhúcsôngđặcquánhnướcthải… https://t.co/WqJhBAy1MR
162	1	0	Kiến thức miễn phí, lấy bao nhiêu tuỳ bạn #VietNam #Health #Education #BVMT #Hanoi #Saigon #HoChiMinhCity https://t.co/Kouexj21vb
163	2	1	tuần sau sắm đồ chuẩn bị cho Hà Nội nào !!! 😍  #Hanoi #Trip #June2018 _ TânPhú ~ 12.04.2018 _
164	1	0	Night out time #hanoi #night #nightlife tại Phố Bia Tạ Hiện, Hà Nội https://t.co/ZzVxgqPt5W
165	0	0	"Whale" - my new artwork, made from peach branches and plastic bottle. Họa sĩ Phạm Thị Hồng Sâm… https://t.co/KShVBa3Czd
166	0	0	Ngày hội thưởng thức rượu vang Argentina tại Hà Nội  #ruouvangArgentina #HaNoi https://t.co/icyKh05eHF
167	3	0	✨✨✨Tôm hùm là loại hải sản có hàm lượng dinh dưỡng rất cao và đặc biệt thơm ngon. Xem ngay top 5 nhà hàng buffet có… https://t.co/KE4DM3qQaF
168	2	0	Lúc nào deadline ngập mặt là lại muốn đi chơi ❤ #travel #girls #hanoi https://t.co/EhgHpCjvoW
169	3	0	Bạn đang có ý định du lịch Hà nội? Khám phá thành phố nghàn năm văn hiển thì bỏ túi cho mình những kinh nghiệm du l… https://t.co/Sl0gHQWW3D
170	5	0	Ai đã từng dành cả thanh xuân để chỉnh máy 😂 • The Lovely Cup O' Coffee Hà Nội : 436 Thụy Khuê, Tây Hồ #setup #EpicureHN #HaNoi #thanhxuan
171	6	0	😍😍😍5 địa chỉ ăn buffet sushi Hà Nội dưới đây đem đến những sắc thái sushi thú vị tượng trưng cho sự “hưng thịnh” củ… https://t.co/1zYT3E28gF
172	5	2	😍Nếu bạn yêu thích những món ăn Trung Hoa và đặc biệt là những món dimsum thơm ngon, tinh tế thì đừng bỏ qua những… https://t.co/xbpBESiagf
173	0	0	Phản bác luận điểm Hồ Chí Minh đóng giả Nguyễn Ái Quốc https://t.co/vHLU19WBXo #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
174	1	2	Thêm một thành viên Hội Anh Em Dân Chủ bị kết án nặng nề https://t.co/yZA6mJuioq #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
175	1	0	Hoài niệm 30 - 4... Phần I: Tìm mãi yêu thương https://t.co/XfxXWP5qjy #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
176	2	1	Tự do cho sáu nhà bảo vệ nhân quyền vừa bị kết án tại Việt Nam! https://t.co/aA9BwBOk8A #vietnam #hanoi #hcmc… https://t.co/GLHqX03HyI
177	0	1	Sau 4 ngày tạm giam trong trụ sở côn an, nạn nhân có thể bị chết não https://t.co/mKhlpTBc4r #vietnam #hanoi #hcmc… https://t.co/iYQhdrMN28
178	0	0	Mất một nửa “cục” tấm lá chắn của đảng buông trôi https://t.co/utHs1320cM #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
179	0	0	Nạn nhân &amp; thủ phạm https://t.co/5WYYvPvonX #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
180	0	1	Lại một mùa thương khó! https://t.co/SpJYFNPAHk #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
181	0	1	Bỏ rơi (Việt Nam Cộng Hoà) - Phần 3 https://t.co/Rz6Sx1X87I #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
182	1	0	Địa chỉ bán máy bơm nước công nghiệp Matra Italy uy tín tại Hà Nội. #hanoi #matra #italy  https://t.co/WYC36tYwAU
183	2	0	XE KHÁCH GIƯỜNG NẰM CHẤT LƯỢNG CAO CHUYÊN TUYẾN #HÀ NỘI - #ĐẮK NÔNG - HÀ NỘI.  Vui lòng truy cập:… https://t.co/biyW5AK0Em
184	1	0	Kiến thức miễn phí, lấy bao nhiêu tuỳ bạn #VietNam #Health #Education #BVMT #Hanoi #Saigon #HoChiMinhCity https://t.co/TCPmmNIkP5
185	0	0	Đồng Xuân market #hanoi #localmarket #streetfood #freshlobters tại Đồng Xuân Market https://t.co/JtL9uPlePG
186	0	2	Chưa ăn thì thèm 😞 #hanoi #hanoifood #foodie #changa #canhga #foodporn #vsco #vscocam #vscobest… https://t.co/mxqe9KzLNi
187	0	0	#CÔNGTYTƯVẤNVÀSÁNGTẠOTHƯƠNGHIỆUSAOKIM is looking for a Thực tập sinh - Cơ hội thực tập chuyên ngành branding,… https://t.co/2NcfnCcS8I
188	0	0	west lake, Hanoi Vietnam. #Westlake #hanoi #vietnam #travellers… https://t.co/z2l6e3Ke7n
189	1	0	Kiến thức miễn phí, lấy bao nhiêu tuỳ bạn #VietNam #Health #Education #BVMT #Hanoi #Saigon #HoChiMinhCity https://t.co/L8FxbMZ39X
190	0	0	Tô Hiến Thành #Hanoi https://t.co/pNuROzpOG7
191	0	1	Hà Nội thiếu trầm trọng trường công lập cấp mầm non, https://t.co/OdUddv7p82 #hanoi #mamnon #tieuhoc #tramtrong #truongcong #truongconglap
192	2	1	&lt; Góc tắc tị &gt;  Cứ hôm nào mưa kiểu này là y rằng đường tắc như chưa bao giờ được tắc 😑  Éo hiểu phải qua bao nhiêu… https://t.co/oOS3kDzzkT
193	1	0	Kiến thức miễn phí, lấy bao nhiêu tuỳ bạn #VietNam #Health #Education #BVMT #Hanoi #Saigon #HoChiMinhCity https://t.co/dlv9wh9QIQ
194	0	0	Dilicious Bún Đậu Mắn Tôm with Chivas  wine and great friends !! #hanoi #streetfoods… https://t.co/0HvGHWOF5k
195	0	0	Making egg coffee #hanoi #eggcoffeehanoi #coffee #cofeetime #streetfoodtour tại Hanoi, Vietnam https://t.co/WUBBLaUfKU
196	1	0	Preparing fish for the beer #hanoi #streetfood #bia #biahoi tại Hanoi, Vietnam https://t.co/arhZvDDgIU
197	1	0	Kiến thức miễn phí, lấy bao nhiêu tuỳ bạn #VietNam #Health #Education #BVMT #Hanoi #Saigon #HoChiMinhCity https://t.co/m9M5dJbSV8
198	0	0	Jelly fish #hanoi #streetfoodtour #localeat #homecookingclass tại Hanoi, Vietnam https://t.co/9i2br8SNB4
199	0	0	Đám cưới kéo dài 28 ngày của đại gia Hà Nội với người vợ https://t.co/ymORBzoKF7 #bacsytrong #daigia #damcuoi28ngay #hanoi #votrekem52tuoi
200	0	0	1/Quảng Bá Flower Market at 2am. #hanoi https://t.co/npP0U8oEVr
201	4	0	Here we are! Đội Export Portal đã tới #VNExpo2018 tại Việt Nam và sẵn sàng cho những cơ hội hợp tác mới! Ghé qua bố… https://t.co/xKp1dCQXjV
202	1	0	Hanoi checked 😎🇻🇳 . #Vietnam #Hanoi #backpackers @ Hanoi, Vietnam https://t.co/CstAiB3HS2
203	1	0	Đến muộn quá quán đóng cửa mất tiêu chời ơi 🙂 #08PM #HaNoi
204	0	0	#Hanoi #LakePalais @ Đình Yên Phụ https://t.co/b3Oyo4IjrT
205	0	0	#Hanoi daily life @ Đình Yên Phụ https://t.co/n46obNk18e
206	1	0	Kiến thức miễn phí, lấy bao nhiêu tuỳ bạn #VietNam #Health #Education #BVMT #Hanoi #Saigon #HoChiMinhCity https://t.co/Yi1yE8SCYl
207	13	1	Khám phá Hà Nội trong 2 ngày, chỉ thấy toàn trai xinh gái đẹp thui 😂😂 vậy mà vẫn chưa gặp dc ý trung nhân mới tiếc… https://t.co/ghMdEjvbF7
208	0	0	#Hanoi his presence was rather disturbing... @ Đình Yên Phụ https://t.co/YDP25gdjsy
209	0	0	#Hanoi I resisted and did not get on! @ Đình Yên Phụ https://t.co/yYM8p5U3Aa
210	0	0	#Hanoi Evening chilling time! @ Đình Yên Phụ https://t.co/kaXSmgTOaF
211	0	0	I feel observed... #Hanoi @ Đình Yên Phụ https://t.co/oeaO4fzGdP
212	0	0	Lịch sử lá Cờ Vàng https://t.co/dq0nXKp8TH #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
213	1	0	Mùa xuân cho quê hương https://t.co/rntOoEwDvh #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
214	1	0	Luật gia Nguyễn Bắc Truyển lên trang nhất của trang mạng Quốc hội Liên bang Đức https://t.co/g7kHJnMSgP #vietnam… https://t.co/c1ho3gLCSu
215	0	0	Bùi Văn Cường, bậc thầy nịnh bợ và cơ hội https://t.co/rhPYWHrZvA #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
216	1	0	Thế tất thắng của Hội Anh Em Dân Chủ https://t.co/5POxdY1kBx #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
217	2	0	cập nhật bảng giá sắt thép xây dựng tăng 5 lần hôm nay thị trường tháng 4/2018 #thudaumot #vietnam #vietnamese… https://t.co/juRaPOMxFl
218	0	0	#hanoi #trunghoa @ Hotel Trung Hoa https://t.co/SUbqN7viyf
219	2	0	HƯỚNG DẪN PHA CHẾ DETOX THANH LỌC CƠ THỂ &lt;3 &lt;3 #SpaghettiBox st #detox #chanh #dứa #cam #việtquất #blueberry #drink… https://t.co/6311lk8taS
220	2	0	Cách sử dụng phần mềm bán hàng POS để kinh doanh hiệu quả nhất =&gt; https://t.co/GLETv7V2rH  #saigon #Hanoi #Danang… https://t.co/P2CdNq2GyU
221	2	0	Ngày 9 và 10 tháng 5 này tại Hà Nội (The Toilet) và Sài Gòn (TBA) nhé các bạn :D.   Có ai muốn tìm hiểu về "Chuột"… https://t.co/7s7y0oXF9Z
222	1	0	Kiến thức miễn phí, lấy bao nhiêu tuỳ bạn #VietNam #Health #Education #BVMT #Hanoi #Saigon #HoChiMinhCity https://t.co/P4fOBrxOcK
223	0	0	Dao Lady Vietnam #daopeople  #vietnam #visitvietnam #vietnamtravel #southeastasia #hanoi #vietnam #sapa #danang… https://t.co/kwYJTLrBr6
224	2	0	Lung linh lóng lánh lấp loé lập loè 🤪🤪 LV kèm tag đeo #case #of #opxinh24h7 #Hanoi #Vietnam https://t.co/6OiqAdUvKr
225	1	0	Chỉ có thể nói là ĐẸP!  #beautiful #flowers at #bigmama #pizza &amp; #pasta #11lienke7 #xala #hadong #hanoi #vietnam vi… https://t.co/zKoyRqqB8H
226	0	0	Summer coming #hanoi #wholesalemarket #hat #summerhat tại Hanoi, Vietnam https://t.co/m79LBxP7zc
227	0	0	Hello 🇻🇳 . #Vietnam #Hanoi #backpackers @ Hanoi, Vietnam https://t.co/JPdhJwIoIN
228	3	1	Biển Đông dậy sóng: Qua cái nhìn của một luật sư Canada gốc Việt https://t.co/FsGLPyfgt1 #vietnam #hanoi #hcmc… https://t.co/Et63xDP6ub
229	0	0	Một chút cảm nhận về: Anh là ai? Việt Nam tôi đâu? https://t.co/50tsKWbbGg #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
230	0	0	Sugar cane tree #hanoi #sugarcane #hanoi #vietnamstreetstylegroup tại Hanoi, Vietnam https://t.co/hCCK06k5F7
231	2	0	Nike Af1 All size 👟👟👟 💥💥💥All 2hand ! All Reall nhé👌👌👌 ✅Các size từ 38.5 - 44 ✌️✌️ ✅Tặng hộp và tặng thêm giây giày… https://t.co/nTTre7UeS8
232	1	0	Hạnh phúc là khi làm  những điều mình thích. • The Lovely Cup O' Coffee Hà Nội : 436 Thụy Khuê, Tây Hồ. #sunflower #HaNoi #EpicureHN #happy
233	0	0	Ao dài Nghi Tàm #Hanoi #lakesofHanoi https://t.co/hur3Lrh4bT
234	1	0	10 nguyên tắc giúp bạn giải quyết 90% các phiền muộn &lt;3 ^^ &lt;3 #SpaghettiBox st #ăn #ngonngon #healthy #food #hanoi #vietnam
235	1	0	Kiến thức miễn phí, lấy bao nhiêu tuỳ bạn #VietNam #Health #Education #BVMT #Hanoi #Saigon #HoChiMinhCity https://t.co/NvFIVMZxQu
236	1	0	Kiến thức miễn phí, lấy bao nhiêu tuỳ bạn #VietNam #Health #Education #BVMT #Hanoi #Saigon #HoChiMinhCity https://t.co/dQd5QLXA6d
237	0	0	#hanoi🇻🇳 #vietnam🇻🇳 @ Nghĩa Đô, Ha Noi, Vietnam https://t.co/txXVOdZwo1
238	0	0	#Hanoi #vietnam @ Nghĩa Đô, Ha Noi, Vietnam https://t.co/EhrGjQ7R2f
239	4	0	Hướng dẫn làm #bánhmìcángừ 🐳🐋🐬🐡 🔜 thơm ngon tròn vị 😜 🔜 dinh dưỡng đầy đủ cho cả ngày vận động. #SpaghettiBox St… https://t.co/CVJhs7WWBe
240	2	0	Giới thiệu mọi người một địa điểm thuê xe hữu ích ở Hà Nội #hànội https://t.co/jOJh1ppW40
241	2	0	Thông cáo báo chí: Dân biểu Marie-Luise Dött đòi trả tự do cho luật sư Việt Nam Nguyễn Văn Đài… https://t.co/Ta5d1pLYdR
242	0	0	Tướng cầm Quân và tướng cầm Quần XHCN https://t.co/DpiwDih2gP #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
243	-1	0	Thêm bằng chứng Hồ Chí Minh không phải là Nguyễn Ái Quốc https://t.co/TPWSkBQqty #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
244	2	0	Học sinh đúng - phải chuyển trường - Dù “Bác Hồ” có là… anh ba tàu! cũng… kệ! https://t.co/k9pD7kvJNF #vietnam… https://t.co/pqXjEzN71b
245	0	0	V.C là gì? https://t.co/M2A0ZCBdmq #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
246	0	0	Mài gió https://t.co/WUvi0sTIDb #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
247	1	0	CSVN đang dần chuyển giao quyền lực https://t.co/vm39BVPssZ #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
248	0	0	Toà ơi là toà! Xử ơi là xử! https://t.co/nG8jiPLdSj #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
249	1	0	Mùa xuân cho quê hương https://t.co/CQ1BLe39uH #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
250	0	0	Mạnh Phát cập nhật tình hình giá sắt thép tháng 4/2018 trên thị trường hiện nay #thudaumot #vietnam #vietnamese… https://t.co/3h8dQnOUtz
