ID	Positive_score	Negative_score	Content
160	0	0	Nhà hoạt động Nguyễn Viết Dũng bị tuyên án 7 năm tù https://t.co/Ka1f2YrFBb #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
161	0	0	Hà Nội: Nghẹt thở sống cạnh khúc sông đặc quánh nước thải #HàNội:Nghẹtthởsốngcạnhkhúcsôngđặcquánhnướcthải… https://t.co/WqJhBAy1MR
162	1	0	Kiến thức miễn phí, lấy bao nhiêu tuỳ bạn #VietNam #Health #Education #BVMT #Hanoi #Saigon #HoChiMinhCity https://t.co/Kouexj21vb
163	2	1	tuần sau sắm đồ chuẩn bị cho Hà Nội nào !!! 😍  #Hanoi #Trip #June2018 _ TânPhú ~ 12.04.2018 _
164	1	0	Night out time #hanoi #night #nightlife tại Phố Bia Tạ Hiện, Hà Nội https://t.co/ZzVxgqPt5W
165	0	0	"Whale" - my new artwork, made from peach branches and plastic bottle. Họa sĩ Phạm Thị Hồng Sâm… https://t.co/KShVBa3Czd
166	0	0	Ngày hội thưởng thức rượu vang Argentina tại Hà Nội  #ruouvangArgentina #HaNoi https://t.co/icyKh05eHF
167	3	0	✨✨✨Tôm hùm là loại hải sản có hàm lượng dinh dưỡng rất cao và đặc biệt thơm ngon. Xem ngay top 5 nhà hàng buffet có… https://t.co/KE4DM3qQaF
168	2	0	Lúc nào deadline ngập mặt là lại muốn đi chơi ❤ #travel #girls #hanoi https://t.co/EhgHpCjvoW
169	3	0	Bạn đang có ý định du lịch Hà nội? Khám phá thành phố nghàn năm văn hiển thì bỏ túi cho mình những kinh nghiệm du l… https://t.co/Sl0gHQWW3D
170	5	0	Ai đã từng dành cả thanh xuân để chỉnh máy 😂 • The Lovely Cup O' Coffee Hà Nội : 436 Thụy Khuê, Tây Hồ #setup #EpicureHN #HaNoi #thanhxuan
171	6	0	😍😍😍5 địa chỉ ăn buffet sushi Hà Nội dưới đây đem đến những sắc thái sushi thú vị tượng trưng cho sự “hưng thịnh” củ… https://t.co/1zYT3E28gF
172	5	2	😍Nếu bạn yêu thích những món ăn Trung Hoa và đặc biệt là những món dimsum thơm ngon, tinh tế thì đừng bỏ qua những… https://t.co/xbpBESiagf
173	0	0	Phản bác luận điểm Hồ Chí Minh đóng giả Nguyễn Ái Quốc https://t.co/vHLU19WBXo #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
174	1	2	Thêm một thành viên Hội Anh Em Dân Chủ bị kết án nặng nề https://t.co/yZA6mJuioq #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
175	1	0	Hoài niệm 30 - 4... Phần I: Tìm mãi yêu thương https://t.co/XfxXWP5qjy #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
176	2	1	Tự do cho sáu nhà bảo vệ nhân quyền vừa bị kết án tại Việt Nam! https://t.co/aA9BwBOk8A #vietnam #hanoi #hcmc… https://t.co/GLHqX03HyI
177	0	1	Sau 4 ngày tạm giam trong trụ sở côn an, nạn nhân có thể bị chết não https://t.co/mKhlpTBc4r #vietnam #hanoi #hcmc… https://t.co/iYQhdrMN28
178	0	0	Mất một nửa “cục” tấm lá chắn của đảng buông trôi https://t.co/utHs1320cM #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
179	0	0	Nạn nhân &amp; thủ phạm https://t.co/5WYYvPvonX #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
180	0	1	Lại một mùa thương khó! https://t.co/SpJYFNPAHk #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
181	0	1	Bỏ rơi (Việt Nam Cộng Hoà) - Phần 3 https://t.co/Rz6Sx1X87I #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
182	1	0	Địa chỉ bán máy bơm nước công nghiệp Matra Italy uy tín tại Hà Nội. #hanoi #matra #italy  https://t.co/WYC36tYwAU
183	2	0	XE KHÁCH GIƯỜNG NẰM CHẤT LƯỢNG CAO CHUYÊN TUYẾN #HÀ NỘI - #ĐẮK NÔNG - HÀ NỘI.  Vui lòng truy cập:… https://t.co/biyW5AK0Em
184	1	0	Kiến thức miễn phí, lấy bao nhiêu tuỳ bạn #VietNam #Health #Education #BVMT #Hanoi #Saigon #HoChiMinhCity https://t.co/TCPmmNIkP5
185	0	0	Đồng Xuân market #hanoi #localmarket #streetfood #freshlobters tại Đồng Xuân Market https://t.co/JtL9uPlePG
186	0	2	Chưa ăn thì thèm 😞 #hanoi #hanoifood #foodie #changa #canhga #foodporn #vsco #vscocam #vscobest… https://t.co/mxqe9KzLNi
187	0	0	#CÔNGTYTƯVẤNVÀSÁNGTẠOTHƯƠNGHIỆUSAOKIM is looking for a Thực tập sinh - Cơ hội thực tập chuyên ngành branding,… https://t.co/2NcfnCcS8I
188	0	0	west lake, Hanoi Vietnam. #Westlake #hanoi #vietnam #travellers… https://t.co/z2l6e3Ke7n
189	1	0	Kiến thức miễn phí, lấy bao nhiêu tuỳ bạn #VietNam #Health #Education #BVMT #Hanoi #Saigon #HoChiMinhCity https://t.co/L8FxbMZ39X
190	0	0	Tô Hiến Thành #Hanoi https://t.co/pNuROzpOG7
191	0	1	Hà Nội thiếu trầm trọng trường công lập cấp mầm non, https://t.co/OdUddv7p82 #hanoi #mamnon #tieuhoc #tramtrong #truongcong #truongconglap
192	2	1	&lt; Góc tắc tị &gt;  Cứ hôm nào mưa kiểu này là y rằng đường tắc như chưa bao giờ được tắc 😑  Éo hiểu phải qua bao nhiêu… https://t.co/oOS3kDzzkT
193	1	0	Kiến thức miễn phí, lấy bao nhiêu tuỳ bạn #VietNam #Health #Education #BVMT #Hanoi #Saigon #HoChiMinhCity https://t.co/dlv9wh9QIQ
194	0	0	Dilicious Bún Đậu Mắn Tôm with Chivas  wine and great friends !! #hanoi #streetfoods… https://t.co/0HvGHWOF5k
195	0	0	Making egg coffee #hanoi #eggcoffeehanoi #coffee #cofeetime #streetfoodtour tại Hanoi, Vietnam https://t.co/WUBBLaUfKU
196	1	0	Preparing fish for the beer #hanoi #streetfood #bia #biahoi tại Hanoi, Vietnam https://t.co/arhZvDDgIU
197	1	0	Kiến thức miễn phí, lấy bao nhiêu tuỳ bạn #VietNam #Health #Education #BVMT #Hanoi #Saigon #HoChiMinhCity https://t.co/m9M5dJbSV8
198	0	0	Jelly fish #hanoi #streetfoodtour #localeat #homecookingclass tại Hanoi, Vietnam https://t.co/9i2br8SNB4
199	0	0	Đám cưới kéo dài 28 ngày của đại gia Hà Nội với người vợ https://t.co/ymORBzoKF7 #bacsytrong #daigia #damcuoi28ngay #hanoi #votrekem52tuoi
200	0	0	1/Quảng Bá Flower Market at 2am. #hanoi https://t.co/npP0U8oEVr
201	4	0	Here we are! Đội Export Portal đã tới #VNExpo2018 tại Việt Nam và sẵn sàng cho những cơ hội hợp tác mới! Ghé qua bố… https://t.co/xKp1dCQXjV
202	1	0	Hanoi checked 😎🇻🇳 . #Vietnam #Hanoi #backpackers @ Hanoi, Vietnam https://t.co/CstAiB3HS2
203	1	0	Đến muộn quá quán đóng cửa mất tiêu chời ơi 🙂 #08PM #HaNoi
204	0	0	#Hanoi #LakePalais @ Đình Yên Phụ https://t.co/b3Oyo4IjrT
205	0	0	#Hanoi daily life @ Đình Yên Phụ https://t.co/n46obNk18e
206	1	0	Kiến thức miễn phí, lấy bao nhiêu tuỳ bạn #VietNam #Health #Education #BVMT #Hanoi #Saigon #HoChiMinhCity https://t.co/Yi1yE8SCYl
207	13	1	Khám phá Hà Nội trong 2 ngày, chỉ thấy toàn trai xinh gái đẹp thui 😂😂 vậy mà vẫn chưa gặp dc ý trung nhân mới tiếc… https://t.co/ghMdEjvbF7
208	0	0	#Hanoi his presence was rather disturbing... @ Đình Yên Phụ https://t.co/YDP25gdjsy
209	0	0	#Hanoi I resisted and did not get on! @ Đình Yên Phụ https://t.co/yYM8p5U3Aa
210	0	0	#Hanoi Evening chilling time! @ Đình Yên Phụ https://t.co/kaXSmgTOaF
211	0	0	I feel observed... #Hanoi @ Đình Yên Phụ https://t.co/oeaO4fzGdP
212	0	0	Lịch sử lá Cờ Vàng https://t.co/dq0nXKp8TH #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
213	1	0	Mùa xuân cho quê hương https://t.co/rntOoEwDvh #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
214	1	0	Luật gia Nguyễn Bắc Truyển lên trang nhất của trang mạng Quốc hội Liên bang Đức https://t.co/g7kHJnMSgP #vietnam… https://t.co/c1ho3gLCSu
215	0	0	Bùi Văn Cường, bậc thầy nịnh bợ và cơ hội https://t.co/rhPYWHrZvA #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
216	1	0	Thế tất thắng của Hội Anh Em Dân Chủ https://t.co/5POxdY1kBx #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
217	2	0	cập nhật bảng giá sắt thép xây dựng tăng 5 lần hôm nay thị trường tháng 4/2018 #thudaumot #vietnam #vietnamese… https://t.co/juRaPOMxFl
218	0	0	#hanoi #trunghoa @ Hotel Trung Hoa https://t.co/SUbqN7viyf
219	2	0	HƯỚNG DẪN PHA CHẾ DETOX THANH LỌC CƠ THỂ &lt;3 &lt;3 #SpaghettiBox st #detox #chanh #dứa #cam #việtquất #blueberry #drink… https://t.co/6311lk8taS
220	2	0	Cách sử dụng phần mềm bán hàng POS để kinh doanh hiệu quả nhất =&gt; https://t.co/GLETv7V2rH  #saigon #Hanoi #Danang… https://t.co/P2CdNq2GyU
221	2	0	Ngày 9 và 10 tháng 5 này tại Hà Nội (The Toilet) và Sài Gòn (TBA) nhé các bạn :D.   Có ai muốn tìm hiểu về "Chuột"… https://t.co/7s7y0oXF9Z
222	1	0	Kiến thức miễn phí, lấy bao nhiêu tuỳ bạn #VietNam #Health #Education #BVMT #Hanoi #Saigon #HoChiMinhCity https://t.co/P4fOBrxOcK
223	0	0	Dao Lady Vietnam #daopeople  #vietnam #visitvietnam #vietnamtravel #southeastasia #hanoi #vietnam #sapa #danang… https://t.co/kwYJTLrBr6
224	2	0	Lung linh lóng lánh lấp loé lập loè 🤪🤪 LV kèm tag đeo #case #of #opxinh24h7 #Hanoi #Vietnam https://t.co/6OiqAdUvKr
225	1	0	Chỉ có thể nói là ĐẸP!  #beautiful #flowers at #bigmama #pizza &amp; #pasta #11lienke7 #xala #hadong #hanoi #vietnam vi… https://t.co/zKoyRqqB8H
226	0	0	Summer coming #hanoi #wholesalemarket #hat #summerhat tại Hanoi, Vietnam https://t.co/m79LBxP7zc
227	0	0	Hello 🇻🇳 . #Vietnam #Hanoi #backpackers @ Hanoi, Vietnam https://t.co/JPdhJwIoIN
228	3	1	Biển Đông dậy sóng: Qua cái nhìn của một luật sư Canada gốc Việt https://t.co/FsGLPyfgt1 #vietnam #hanoi #hcmc… https://t.co/Et63xDP6ub
229	0	0	Một chút cảm nhận về: Anh là ai? Việt Nam tôi đâu? https://t.co/50tsKWbbGg #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
230	0	0	Sugar cane tree #hanoi #sugarcane #hanoi #vietnamstreetstylegroup tại Hanoi, Vietnam https://t.co/hCCK06k5F7
231	2	0	Nike Af1 All size 👟👟👟 💥💥💥All 2hand ! All Reall nhé👌👌👌 ✅Các size từ 38.5 - 44 ✌️✌️ ✅Tặng hộp và tặng thêm giây giày… https://t.co/nTTre7UeS8
232	1	0	Hạnh phúc là khi làm  những điều mình thích. • The Lovely Cup O' Coffee Hà Nội : 436 Thụy Khuê, Tây Hồ. #sunflower #HaNoi #EpicureHN #happy
233	0	0	Ao dài Nghi Tàm #Hanoi #lakesofHanoi https://t.co/hur3Lrh4bT
234	1	0	10 nguyên tắc giúp bạn giải quyết 90% các phiền muộn &lt;3 ^^ &lt;3 #SpaghettiBox st #ăn #ngonngon #healthy #food #hanoi #vietnam
235	1	0	Kiến thức miễn phí, lấy bao nhiêu tuỳ bạn #VietNam #Health #Education #BVMT #Hanoi #Saigon #HoChiMinhCity https://t.co/NvFIVMZxQu
236	1	0	Kiến thức miễn phí, lấy bao nhiêu tuỳ bạn #VietNam #Health #Education #BVMT #Hanoi #Saigon #HoChiMinhCity https://t.co/dQd5QLXA6d
237	0	0	#hanoi🇻🇳 #vietnam🇻🇳 @ Nghĩa Đô, Ha Noi, Vietnam https://t.co/txXVOdZwo1
238	0	0	#Hanoi #vietnam @ Nghĩa Đô, Ha Noi, Vietnam https://t.co/EhrGjQ7R2f
239	4	0	Hướng dẫn làm #bánhmìcángừ 🐳🐋🐬🐡 🔜 thơm ngon tròn vị 😜 🔜 dinh dưỡng đầy đủ cho cả ngày vận động. #SpaghettiBox St… https://t.co/CVJhs7WWBe
240	2	0	Giới thiệu mọi người một địa điểm thuê xe hữu ích ở Hà Nội #hànội https://t.co/jOJh1ppW40
241	2	0	Thông cáo báo chí: Dân biểu Marie-Luise Dött đòi trả tự do cho luật sư Việt Nam Nguyễn Văn Đài… https://t.co/Ta5d1pLYdR
242	0	0	Tướng cầm Quân và tướng cầm Quần XHCN https://t.co/DpiwDih2gP #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
243	-1	0	Thêm bằng chứng Hồ Chí Minh không phải là Nguyễn Ái Quốc https://t.co/TPWSkBQqty #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
244	2	0	Học sinh đúng - phải chuyển trường - Dù “Bác Hồ” có là… anh ba tàu! cũng… kệ! https://t.co/k9pD7kvJNF #vietnam… https://t.co/pqXjEzN71b
245	0	0	V.C là gì? https://t.co/M2A0ZCBdmq #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
246	0	0	Mài gió https://t.co/WUvi0sTIDb #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
247	1	0	CSVN đang dần chuyển giao quyền lực https://t.co/vm39BVPssZ #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
248	0	0	Toà ơi là toà! Xử ơi là xử! https://t.co/nG8jiPLdSj #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
249	1	0	Mùa xuân cho quê hương https://t.co/CQ1BLe39uH #vietnam #hanoi #hcmc #saigon #blogger #news #freeMeNam
250	0	0	Mạnh Phát cập nhật tình hình giá sắt thép tháng 4/2018 trên thị trường hiện nay #thudaumot #vietnam #vietnamese… https://t.co/3h8dQnOUtz
251	2	1	Chuyên gia #Nga: cuộc tấn công #Syria từ phía #Mỹ trở thành việc quảng cáo vũ khí của Nga https://t.co/4Gqd2lfpsj
252	0	0	Thiếu tướng Igor Konashenkov tiết lộ Syria đã đáp trả như thế nào trước loạt tên lửa dồn dập từ 3 hướng của Mỹ và đ… https://t.co/8aUM5jeUc2
253	2	0	Đại sứ #ViệtNam: #Nga và #Syria thắng hiệp đầu, Phương Tây bẽ mặt trước cộng đồng quốc tế https://t.co/yUHimog0nd
254	0	0	#G7 kêu gọi #Nga giải thích về vụ cha con điệp viên #Skripal bị đầu độc https://t.co/WD2fN3aGO2
255	2	1	#DonaldTrump ra lệnh hoãn thông qua lệnh trừng phạt mới chống #Nga https://t.co/CueZunUzMT
256	1	0	Anh và Nga tiếp tục đổ lỗi cho nhau... #BaoTuoiTre #TuoiTreOnline #Nga #Mỹ #Syria https://t.co/CovYcLKjrC
257	1	1	Có 2 tàu ngầm 'Hố đen' của Nga đã bám sát một tàu ngầm lớp Astute của Hải quân Anh bên ngoài vùng bờ biển Syria tuầ… https://t.co/LHyQ5x0n8U
258	0	0	Tạp chí “National Interest” so sánh xe tăng #Т90 của #Nga với xe tăng #Abrams của #Mỹ https://t.co/3XhDKGpYfY
259	0	0	Dẫn các nguồn tin từ Mỹ, truyền thông Nga đưa tin Tổng thống Mỹ Donald Trump suýt đã ra lệnh không kích Nga và Iran… https://t.co/sMz8kJ8iNO
260	0	1	Ngoại trưởng Đức Heiko Maas chỉ trích Nga về một loạt các hành động bên ngoài lãnh thổ biên giới của họ, cáo buộc N… https://t.co/THB7YUDqw5
261	0	1	Tổng thống Nga cảnh báo nếu phương Tây còn tiếp tục tấn công Syria, tình hình thế giới sẽ hỗn loạn. Trong khi đó ph… https://t.co/TdpqQREhhZ
262	0	1	Những mục tiêu bị phá hủy liên quan tới chương trình vũ khí hóa học chứ không phải là căn cứ có lính Nga và Iran: B… https://t.co/CssqPGvNpK
263	0	-1	Nga nói gì khi không đánh chặn tên lửa của liên quân? #BaoTuoiTre #TuoiTreOnline #tênlửaliênquân #Nga #Syria https://t.co/98DeRsAMA7
264	1	1	Nga có thể sẽ kêu gọi triệu tập cuộc họp khẩn ở Đại hội đồng Liên Hiệp Quốc để lên án hành động của Mỹ và đồng minh… https://t.co/15oMTVLzPu
265	1	0	Một nguồn tin mới đây tiết lộ với Đài CNBC rằng Mỹ đang xem xét tấn công 8 mục tiêu ở Syria, trong đó có 2 sân bay,… https://t.co/8Sz1CFiw3S
266	0	0	#Việt Nam là một trong những đối tác hàng đầu của #Nga https://t.co/506JIc40Hm
267	3	1	Syria và Nga gia tăng nhiều biện pháp phòng ngừa trong khi phương Tây mập mờ về khả năng tiến hành tấn công nhằm và… https://t.co/ue8ME7Prkt
268	0	1	Tình hình NGA-MỸ mỗi lúc một căng thẳng!  #thegioi #Mỹ #Syria #Nga #vũkhíhóahọc https://t.co/fgwtMoI4qm
269	2	0	#MikePompeo tuyên bố chấm dứt "chính sách mềm" của #Mỹ đối với #Nga https://t.co/fNRKG3HKlU
270	0	2	Tình hình Syria đang rất nóng. Ước gì tàu sân bay, tàu ngầm, hạm đội của US và Nato rút lui, ước gì cả thế giới sốn… https://t.co/rzkfhEqHTQ
271	2	0	#Trump khuyên #Nga phải "chuẩn bị sẵn sàng" để bắn hạ tên lửa sẽ được bắn vào #Syria https://t.co/mXyIjkSM2a
272	1	1	#NI: #Nga và #HoaKỳ có thể dùng những loại vũ khí nào ở #Syria? https://t.co/5rvHTm2OwA
273	1	0	Ở phiên tòa sơ thẩm, bà Châu Thị Thu Nga 2 lần xin được khai về việc "chạy" vào làm đại biểu Quốc hội (ĐBQH). Tuy n… https://t.co/O3vtTP6d8Z
274	0	0	Cái nhìn từ #ViệtNam: Nước #Nga và thế giới trong kỷ nguyên #Putin https://t.co/YjRoikMiSr
275	0	0	Có một Xuân Trường đang cô đơn tại HAGL https://t.co/IMPTtVdyq4 qua @YouTube
276	0	0	Lịch thi đấu vòng 6 V.League: HAGL dễ có 3 điểm tại Phố Núi? https://t.co/E8CI2huJ5q
277	2	0	Cầu thủ HAGL công khai tuyên bố muốn rời V-League https://t.co/sTf6sWfelM
278	2	0	Cầu thủ HAGL công khai tuyên bố muốn rời V-League https://t.co/AHojXQGZLA
279	1	0	Bầu Đức: “Ông Tú trúng cử VFF và ôm nhiều chức, HAGL bỏ giải luôn” https://t.co/g2d1xBgGd3 https://t.co/PfGCXseL2R
280	0	1	Khốc liệt V-League: HAGL, SLNA có dàn sao U23 vẫn vật vã https://t.co/EHZPyivrl0 https://t.co/fMfreKuxMR
281	1	0	Ghế “nóng bỏng tay”: Nhân vật quyền lực của HAGL “ngồi trên … https://t.co/fRAzvbIEoq https://t.co/SbLtKM0C0P
282	0	1	Khốc liệt V-League: HAGL, SLNA có dàn sao U23 vẫn vật vã: HAGL, SLNA được kì vọng &amp;#34;lột xác&amp;#34; ở V-League năm nay nhưng tình hình vẫn…
283	3	0	Ghế &amp;#34;nóng bỏng tay&amp;#34;: Nhân vật quyền lực của HAGL &amp;#34;ngồi trên lửa&amp;#34;: Giám đốc kỹ thuật Chung Hae Soung của HAGL đang chịu…
284	0	0	Khi những Công Phượng, Xuân Trường đang còn bi bô tập đọc chữ thì cầu thủ này đã cùng HAGL vô địch V.League.  Bạn c… https://t.co/99KnXhIyOn
285	0	1	Nhận định vòng 6: HAGL khó có điểm trước Đà Nẵng FC https://t.co/2MhF9g5xrJ https://t.co/nNQQUIqpov
286	1	1	Đồng thời ông cũng khẳng định HAGL sẽ nghỉ chơi ngay khi bầu Tú đắc cử phó chủ tịch tài chính tài trợ VFF. https://t.co/yEoL5kXtzW
287	0	0	Những hệ lụy nếu HAGL bỏ V-League https://t.co/rkKMqSt3Sk
288	0	1	Không thay đổi, HAGL khó có điểm trước Đà Nẵng https://t.co/BZJoCkSFyO
289	0	1	Không thay đổi, HAGL khó có điểm trước Đà Nẵng https://t.co/KztM6fNZgF
290	0	0	The Thao 247- Hoàng Anh Gia Lai sẽ có trận đấu trên sân nhà gặp SHB Đà Nẵng trong khuôn khổ vòng 6 V-League. Trận đ… https://t.co/jxp8BbTfzm
291	0	1	Công Phượng lạc lõng ở HAGL: Đổi thay hay là "mất tích" https://t.co/mY6Q0QkmCU
292	1	1	Công Phượng lạc lõng ở HAGL: Đổi thay hay là "mất tích": Là cái tên được kì vọng nhất, nhận… https://t.co/jJ3Y1ycCMI
293	1	0	Cho thuê căn hộ New Saigon HAGL 3 tại Quận 7 giá 8.5tr/tháng https://t.co/GN9125COLe https://t.co/v7lSwW1TBP
294	1	0	Bạn nào có đi xem trận này điểm danh nhé. https://t.co/rbOKL0Ym6P
295	0	1	Những hệ lụy nếu HAGL bỏ V-League: Sự bất đồng giữa bầu Đức và bầu Tú có thể dẫn đến một… https://t.co/VupjkxGmc6
296	1	1	'Xuân Trường lo Bầu Đức cho HAGL bỏ V.League' https://t.co/tl6XOoJP0F
297	1	2	Thể Thao 247 - Lê Hoàng Thiên tiết lộ Lương Xuân Trường đang rất lo lắng về việc Bầu Đức cho HAGL bỏ giải V.League.… https://t.co/NgR5k3zBEE
298	1	1	'Xuân Trường lo Bầu Đức cho HAGL bỏ V.League' https://t.co/Ivhaq37ean
299	1	0	Xuân Trường tôi nguyện "hi s/i/n/h" vì bóng đá HAGL và Ba Đức: https://t.co/TyZ3NCpees qua @YouTube
300	1	0	Tôi đã thêm video vào danh sách phát https://t.co/TyZ3NCpees Xuân Trường tôi nguyện "hi s/i/n/h" vì bóng đá HAGL và
301	0	0	HAGL đá V-League: Hàng thủ mong manh, gã khổng lồ trên đôi chân đất sét -24h Today: https://t.co/wBWBSrJFSn qua
302	1	2	“Lò” Học viện https://t.co/l47vDoLR3q chựng lại?: Trái ngược với sự lấn lướt về quân số ở đội hình U19 hay… https://t.co/ykPsvJBepL
303	-1	-1	HLV Lê Thụy Hải: HAGL thua không phải do bầu Đức https://t.co/JuWQOCw5Fm https://t.co/8NBLkZdHSR
304	1	0	Bầu Hiển nói gì khi bầu Đức doạ rút HAGL khỏi V-League 2018? l Tin bóng đá 24h: https://t.co/oAMsWkKY12 via
305	0	0	Bầu Hiển nói gì khi bầu Đức doạ rút HAGL khỏi V-League 2018? https://t.co/7jFp1auPRs
306	0	0	Bầu Hiển nói gì khi bầu Đức doạ rút HAGL khỏi V-League 2018? https://t.co/jQAbTauF9W
307	1	0	Thể Thao 247 - Ông bầu của CLB Hà Nội đã có những chia sẻ về đội bóng Thủ đô cũng như việc bầu Đức doạ bỏ V-League.… https://t.co/zg5F7cNfN5
308	2	0	BXH giá trị của các CLB ở V-League: TPHCM gấp hơn 10 lần HAGL https://t.co/Jh6ZEeQsFb https://t.co/OYnpafwf9g
309	1	1	Bầu Đức, bầu Hiển: Đại gia nào là số 1 bóng đá Việt Nam?: Gần đây, trận “nội chiến U23 Việt Nam” giữa Hà Nội FC và HAGL được chờ đợi đã kết…
310	0	2	HAGL sau 2 trận thua: Coi chừng hiệu ứng domino https://t.co/T9LDBgH8w3 https://t.co/kFsJbTmNHx
311	0	0	I liked a @YouTube video https://t.co/kVEafpZFjN Nhịp đập V-League 2018 | vòng 5 | Xuân Trường lập siêu phẩm, HAGL
312	1	1	HLV Lê Thuỵ Hải: HAGL thua liên tiếp, lỗi không do bầu Đức l Tin bóng đá 24h: https://t.co/xF2eWBHDvH via @YouTube
313	0	1	Tôi đã thêm video vào danh sách phát https://t.co/xF2eWBHDvH HLV Lê Thuỵ Hải: HAGL thua liên tiếp, lỗi không do
314	1	1	HLV Lê Thụy Hải: HAGL kém đâu phải lỗi bầu Đức https://t.co/7MxE9jdj4b https://t.co/1ryqG9UW3j
315	3	0	Cô gái tật nguyền và tình yêu cuồng nhiệt dành cho HAGL: https://t.co/pOIS6WBiC6 qua @YouTube
316	4	0	I added a video to a @YouTube playlist https://t.co/pOIS6WBiC6 Cô gái tật nguyền và tình yêu cuồng nhiệt dành cho HAGL
317	0	1	Tổng hợp vòng 5 giải VĐQG 2018 Nuti Cafe VLeague || Hà Nội FC bứt phá, HAGL gặp khó: https://t.co/MgkdVf2G3R via
318	3	0	Quá cảm phục tình yêu bóng đá của một CĐV HAGL!: https://t.co/hKaUsLHFGx via @YouTube
319	3	0	Tôi đã thêm video vào danh sách phát https://t.co/hKaUsLHFGx Quá cảm phục tình yêu bóng đá của một CĐV HAGL!
320	1	0	Có một Xuân Trường đang cô đơn tại HAGL: Bất chấp phong độ ấn tượng của tiền vệ người Tuyên… https://t.co/SJjbWNuSou
321	1	0	Có một Xuân Trường đang cô đơn tại HAGL: Bất chấp phong độ ấn tượng của tiền vệ người Tuyên… https://t.co/GC47xGDlhc
322	0	2	Ông Hải “lơ”: “HAGL thua đừng đổ tại bầu Đức” https://t.co/u9XWUY4aJ3 https://t.co/1YJFCcwrVy
323	1	3	HLV Lê Thụy Hải: 'HAGL thua do kém chuyên môn, đừng đổ tại Bầu Đức' https://t.co/EMLnxGLtjU
324	1	3	HLV Lê Thụy Hải: 'HAGL thua do kém chuyên môn, đừng đổ tại Bầu Đức' https://t.co/YqtUtSlQWf
325	2	-1	Thể Thao 247 - Trong chia sẻ mới đây, HLV Lê Thụy Hải cho rằng việc HAGL để thua không liên quan gì đến bầu Đức, mà… https://t.co/41dQdUuN0Y
326	0	0	Thắng HAGL và một loạt đội bóng khác, HLV Hà Nội vẫn nói điều bất ngờ https://t.co/M9ArW6pYrZ https://t.co/9cWEzS9Eso
327	0	3	Ông Hải ‘lơ’: ‘HAGL thua đừng đổ tại bầu Đức’: Theo HLV kỳ cựu Lê Thụy Hải, việc HAGL thua… https://t.co/DLjUiborl9
328	0	1	Công Phượng khiến HLV HAGL tức điên lên https://t.co/Gsb7SoJOWw qua @YouTube
329	0	2	Ông Hải “lơ”: “HAGL thua đừng đổ tại bầu Đức” https://t.co/i59OmvgQ0X
330	0	0	HAGL bết bát: Lỗi nào bầu Đức, lỗi nào thầy Hàn?: https://t.co/lESoMeRqW9 qua @YouTube
331	0	0	HLV HAGL tiết lộ lý do khiến Xuân Trường sút phạt là vào: https://t.co/RcO7S5M55n qua @YouTube
332	0	0	Tôi đã thêm video vào danh sách phát https://t.co/FsmjUptFJS Bầu Đức đòi bỏ V-League tâm l/ý HAGL xuống một
333	3	0	Chuyên mục mới của https://t.co/QXeCIyI8gB Vietnam, chắc sẽ chẳng cầu thủ nào mong muốn góp mặt trong đội hình này… https://t.co/q6cKW4hQLZ
334	1	0	Thể Thao 247 - Chủ tịch Trần Tiến Đại đã tiết lộ cuộc họp bí mật giúp Sài Gòn đánh bại HAGL với tỉ số 3-1.Quân bầu… https://t.co/rYZTQlTrNN
335	1	0	HLV HAGL tiết lộ lý do khiến Xuân Trường sút phạt là vào l Tin bóng đá 24h: https://t.co/VlL9msowHg via @YouTube
336	0	0	Tôi đã thêm video vào danh sách phát https://t.co/VlL9msowHg HLV HAGL tiết lộ lý do khiến Xuân Trường sút phạt
337	1	2	Bầu Đức: HAGL khổ sở lắm rồi, ngừng chiến thôi! l Tin bóng đá 24h: https://t.co/iZPByhOrRy via @YouTube
338	0	2	Tôi đã thêm video vào danh sách phát https://t.co/iZPByhOrRy Bầu Đức: HAGL khổ sở lắm rồi, ngừng chiến thôi!
